100000,.00924
200000,.00959
300000,.00972
400000,.00978
500000,.00981
600000,.00983
700000,.00984
800000,.00986
900000,.00986
1000000,.00987
1100000,.00987
1200000,.00988
1300000,.00988
1400000,.00989
1500000,.00989
1600000,.00990
1700000,.00990
1800000,.00990
1900000,.00990
2000000,.00990
2100000,.00991
2200000,.00991
2300000,.00991
2400000,.00991
2500000,.00992
2600000,.00992
2700000,.00992
2800000,.00992
2900000,.00992
3000000,.00992
3100000,.00992
3200000,.00992
3300000,.00992
3400000,.00993
3500000,.00993
3600000,.00993
3700000,.00993
3800000,.00993
3900000,.00993
4000000,.00993
4100000,.00993
4200000,.00993
4300000,.00993
4400000,.00993
4500000,.00993
4600000,.00993
4700000,.00994
4800000,.00994
4900000,.00993
5000000,.00993
5100000,.00993
5200000,.00993
5300000,.00993
5400000,.00994
5500000,.00993
5600000,.00993
5700000,.00994
5800000,.00993
5900000,.00993
6000000,.00993
6100000,.00994
6200000,.00994
6300000,.00994
6400000,.00994
6500000,.00994
6600000,.00994
6700000,.00994
6800000,.00994
6900000,.00994
7000000,.00994
7100000,.00994
7200000,.00994
7300000,.00994
7400000,.00994
7500000,.00994
7600000,.00994
7700000,.00994
7800000,.00994
7900000,.00994
8000000,.00994
8100000,.00994
8200000,.00994
8300000,.00994
8400000,.00994
8500000,.00994
8600000,.00994
8700000,.00995
8800000,.00995
8900000,.00995
9000000,.00995
9100000,.00995
9200000,.00995
9300000,.00995
9400000,.00995
9500000,.00995
9600000,.00995
9700000,.00995
9800000,.00995
9900000,.00995
10000000,.00995
10100000,.00995
10200000,.00995
10300000,.00995
10400000,.00995
10500000,.00995
10600000,.00995
10700000,.00995
10800000,.00995
10900000,.00995
11000000,.00995
11100000,.00995
11200000,.00995
11300000,.00995
11400000,.00995
11500000,.00995
11600000,.00995
11700000,.00995
11800000,.00995
11900000,.00995
12000000,.00995
12100000,.00995
12200000,.00995
12300000,.00995
12400000,.00995
12500000,.00995
12600000,.00995
12700000,.00995
12800000,.00995
12900000,.00995
13000000,.00995
13100000,.00995
13200000,.00995
13300000,.00995
13400000,.00995
13500000,.00995
13600000,.00995
13700000,.00995
13800000,.00995
13900000,.00995
14000000,.00995
14100000,.00995
14200000,.00995
14300000,.00995
14400000,.00995
14500000,.00995
14600000,.00995
14700000,.00995
14800000,.00995
14900000,.00995
15000000,.00995
15100000,.00995
15200000,.00995
15300000,.00995
15400000,.00995
15500000,.00995
15600000,.00995
15700000,.00995
15800000,.00995
15900000,.00995
16000000,.00995
16100000,.00995
16200000,.00995
16300000,.00995
16400000,.00995
16500000,.00995
16600000,.00996
16700000,.00996
16800000,.00996
16900000,.00996
17000000,.00996
17100000,.00996
17200000,.00996
17300000,.00996
17400000,.00996
17500000,.00996
17600000,.00996
17700000,.00996
17800000,.00996
17900000,.00996
18000000,.00996
18100000,.00996
18200000,.00996
18300000,.00996
18400000,.00996
18500000,.00996
18600000,.00996
18700000,.00996
18800000,.00996
18900000,.00996
19000000,.00996
19100000,.00996
19200000,.00996
19300000,.00996
19400000,.00996
19500000,.00996
19600000,.00996
19700000,.00996
19800000,.00996
19900000,.00996
20000000,.00996
20100000,.00996
20200000,.00996
20300000,.00996
20400000,.00996
20500000,.00996
20600000,.00996
20700000,.00996
20800000,.00996
20900000,.00996
